question_id,row_id,main_table_name,fhir_resource,gcp_fhir_resource,table_id,fhir_id,check_fhir_id
a2c56aa731442cc35b8f88dc,prescriptions_770,prescriptions,MedicationRequest,MedicationRequest,96581643,d6742ecb-a4ba-5974-8af1-a2dad0f40e1e,1.0
0901f19617fd97688d40bbbd,prescriptions_9976,prescriptions,MedicationPrescriptions,Medication,Potassium Chloride Replacement (Critical Care and Oncology) --KCL20P--76439034310,0f0ac5ff-6c40-5def-af56-bf696aa30ee9,1.0
0901f19617fd97688d40bbbd,prescriptions_9976,prescriptions,MedicationRequest,MedicationRequest,27761729,fad68328-e584-51d5-8b6e-7a3ba18469c4,1.0
d57dc0bf4122ea92cbe3fbbf,prescriptions_7699,prescriptions,MedicationPrescriptions,Medication,Bag--5000MLBAG,61460ba3-d644-52e2-96c8-1908ac0e0b24,1.0
d57dc0bf4122ea92cbe3fbbf,prescriptions_7699,prescriptions,MedicationRequest,MedicationRequest,62480499,05ad8272-6f45-53ee-a671-37ad3e285780,1.0
ba16c2749e29db98a6103a5f,prescriptions_7451,prescriptions,MedicationPrescriptions,Medication,NiCARdipine IV--NICA40PM--24477032302,cb57e793-42a7-5b64-8cc7-a1424d2e9f3c,1.0
ba16c2749e29db98a6103a5f,prescriptions_7451,prescriptions,MedicationRequest,MedicationRequest,84806844,25247c29-776b-52a2-a025-0349cec065fe,1.0
f870fc9332fe7c3778488b46,prescriptions_4328,prescriptions,MedicationPrescriptions,Medication,Aspirin EC--ASA81EC--63739027201,dd780f81-395c-5c08-95a6-4df7d0e2cdb9,1.0
f870fc9332fe7c3778488b46,prescriptions_4328,prescriptions,MedicationRequest,MedicationRequest,48780821,db893c74-e052-5345-af6b-be17591f9583,1.0
62458787b60bd28c2b337541,prescriptions_2142,prescriptions,MedicationPrescriptions,Medication,Glucagon--GLUC1I--55390000401,0b146275-8348-5a9f-b139-a68e1d319373,1.0
62458787b60bd28c2b337541,prescriptions_2142,prescriptions,MedicationRequest,MedicationRequest,33540564,7c4c9b89-88ca-5bb3-b5d3-cf3c55d65329,1.0
475d57ff575806d5690ed031,prescriptions_6842,prescriptions,MedicationPrescriptions,Medication,CeftriaXONE--CEFR2IMB--00781320995,e4d50716-67fb-561f-9775-cec65d74b0d4,1.0
475d57ff575806d5690ed031,prescriptions_6842,prescriptions,MedicationRequest,MedicationRequest,74777093,4cbd5898-c14a-57dd-beab-a2cb1cf8f71b,1.0
ebdf09b1cf8d52950fe299a1,prescriptions_11025,prescriptions,MedicationPrescriptions,Medication,Potassium Chloride--MICROK10--00245004101,5cbae514-bad1-5a8d-852f-5e39e0bba746,1.0
ebdf09b1cf8d52950fe299a1,prescriptions_11025,prescriptions,MedicationRequest,MedicationRequest,25900028,1d8f6460-d8ca-5e66-a3ab-5699605ce860,1.0
f3ecb8116711437750ac3fb5,prescriptions_6803,prescriptions,MedicationPrescriptions,Medication,Amantadine--AMAN100L--00121064610,a8bda91d-5af1-551d-95fd-edc4d7180680,1.0
f3ecb8116711437750ac3fb5,prescriptions_6803,prescriptions,MedicationRequest,MedicationRequest,15245238,4f5a7a3c-ac9e-5e60-81fc-222fcfe9966d,1.0
0814561e80d18ee7b5e8e214,prescriptions_5293,prescriptions,MedicationPrescriptions,Medication,Gabapentin--GABA300--00172438210,b5cd3ef3-fde9-5214-af8f-037d8b11ddbd,1.0
0814561e80d18ee7b5e8e214,prescriptions_5293,prescriptions,MedicationRequest,MedicationRequest,50695802,ca032532-155b-5abe-af63-460526da8d38,1.0
024e5c4760ca03ad0215c516,prescriptions_5321,prescriptions,MedicationPrescriptions,Medication,HydrOXYzine--HYDR25I--00517420125,6d5d345a-1dbe-52d6-90af-d0a893954eda,1.0
024e5c4760ca03ad0215c516,prescriptions_5321,prescriptions,MedicationRequest,MedicationRequest,55642563,e6732b3b-bf74-5286-ad8e-12a3f52f40cc,1.0
0ef0e1be7cef42de551d0ac7,prescriptions_4456,prescriptions,MedicationPrescriptions,Medication,Bisacodyl--BISA10R--00574705050,6715bfc1-637f-5966-a98c-fe145a4531c4,1.0
0ef0e1be7cef42de551d0ac7,prescriptions_4456,prescriptions,MedicationRequest,MedicationRequest,31071922,95e7e0c0-5a85-52b5-a19e-fb1a115ebe6c,1.0
5ec73b90a9326c7868163c73,prescriptions_4576,prescriptions,MedicationPrescriptions,Medication,Chlorhexidine Gluconate 0.12% Oral Rinse--CHLO15L--54569523500,d08cb880-d0b7-5f68-b73a-9a4cb6d6e930,1.0
5ec73b90a9326c7868163c73,prescriptions_4576,prescriptions,MedicationRequest,MedicationRequest,77833596,6289f51a-be62-53f4-8595-f7e097ecbf3f,1.0
4483be10999dcd201f1ef4fe,prescriptions_9437,prescriptions,MedicationPrescriptions,Medication,Neutra-Phos--NEUT--60258000601,81e8e4bb-7c10-5ccf-93dc-7fb4badf7f96,1.0
4483be10999dcd201f1ef4fe,prescriptions_9437,prescriptions,MedicationRequest,MedicationRequest,16702713,3c97ba5c-d9ba-5a15-b91e-a754dee87c30,1.0
26ea9369abea20ebb7ca20ae,,chartevents,,,,,
db0b8e8e0ddcba04c82bb7f0,,chartevents,,,,,
d048cd029e1afe980ed96d08,,chartevents,,,,,
a112ad7cd8202090ededa192,,chartevents,,,,,
fdd3a31fb9173995b776c5b2,,chartevents,,,,,
f361e5d739050e86c0f5c75f,,chartevents,,,,,
588567d3a7f9d7e575cf5435,,chartevents,,,,,
5f932af6bf46cd7718dfafc4,,chartevents,,,,,
8b4571147c610648de61a6ab,,chartevents,,,,,
2599f881605016f342ed4ad8,,chartevents,,,,,
f97a37d5ea7b54467da5e351,,chartevents,,,,,
d4bd03642b6b6c5ff9cd88ac,,chartevents,,,,,
239fb5f5541fdf88fed6bf3c,,chartevents,,,,,
84f5dabf19eb4e0fd354fbef,,chartevents,,,,,
5c3f52d548353aad5447d804,,chartevents,,,,,
7da203f6a27901736f057b8c,,chartevents,,,,,
e626a72073cf3197a0efbd87,,chartevents,,,,,
b0e46f47baaef8c5efa0dcdb,,chartevents,,,,,
5e2dc38de1c3863efdd5f7b6,,chartevents,,,,,
65a61f863c5c62e515fe477a,,chartevents,,,,,
d83c8510ff1184c1d92ff459,,chartevents,,,,,
40e8dd3b84d22a385983c8f7,,chartevents,,,,,
db84c0e7a45cffa783b0950f,,chartevents,,,,,
d33831f0ec31a6a9c49b16ff,,chartevents,,,,,
d683e1297440d54816fb0549,,chartevents,,,,,
934088633430fb5451e8191e,,chartevents,,,,,
7b2aaf2bdc86d0afb00d3cef,,chartevents,,,,,
5a89407a39c4cd1be3abc4f2,,chartevents,,,,,
72666450524051b2095429f8,chartevents_547402,chartevents,ObservationChartevents,Observation,33383124-2140-03-26 13:00:00-220052-76,85cdd224-61ac-547a-b004-6a721ab389c5,1.0
72666450524051b2095429f8,chartevents_549302,chartevents,ObservationChartevents,Observation,33383124-2140-03-25 17:34:00-220052-97,693a393e-4ef3-5fca-982d-f954770ea5de,1.0
42b0089e4e28f35c3bd7f8e5,,chartevents,,,,,
93736e989193b9f5bc0fbdff,chartevents_47005,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 03:00:00-220210-19,45f81832-1f94-594f-a062-20613ccd6a20,1.0
93736e989193b9f5bc0fbdff,chartevents_47009,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 04:00:00-220210-17,8653fa77-def7-5bf8-b870-50b75b0d1c93,1.0
93736e989193b9f5bc0fbdff,chartevents_47045,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 05:00:00-220210-10,2e8b309c-8db9-58be-b084-bb982b0c578d,1.0
93736e989193b9f5bc0fbdff,chartevents_47064,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 06:00:00-220210-10,259e8ebf-19bc-5a3d-9d95-f8916e862a25,1.0
93736e989193b9f5bc0fbdff,chartevents_47082,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 07:00:00-220210-10,26d6a9ee-936f-569d-b4f9-d22cff4afb9d,1.0
93736e989193b9f5bc0fbdff,chartevents_47094,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 08:00:00-220210-14,a7bb880a-af3e-5654-8308-268cca0c4e6a,1.0
93736e989193b9f5bc0fbdff,chartevents_47116,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 09:00:00-220210-12,85874961-a643-5fdc-89bf-a62c97a4a961,1.0
93736e989193b9f5bc0fbdff,chartevents_47120,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 10:00:00-220210-12,d2e1b3cc-482d-54d2-9a2e-cb411d12b265,1.0
93736e989193b9f5bc0fbdff,chartevents_47130,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 11:00:00-220210-22,dbd5590c-e7b9-5c6e-9929-a26bbadcd8a6,1.0
93736e989193b9f5bc0fbdff,chartevents_47141,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 12:00:00-220210-12,b1c525c8-ea10-5152-a984-681fc0596a44,1.0
93736e989193b9f5bc0fbdff,chartevents_47145,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 13:00:00-220210-30,e0625d2c-667b-558d-b5ee-cef378a33ceb,1.0
93736e989193b9f5bc0fbdff,chartevents_47499,chartevents,ObservationChartevents,Observation,30864406-2129-01-05 02:37:00-220210-19,827c14a4-dade-51ca-9e03-aa737c62c745,1.0
1f1add74c7e3a0f4247c5a78,,chartevents,,,,,
a11042428c7092cce5896974,chartevents_543618,chartevents,ObservationChartevents,Observation,37509585-2169-01-15 06:00:00-220277-95,cbce5cca-3cd7-535d-8a20-51bf3b130b76,1.0
a11042428c7092cce5896974,chartevents_544461,chartevents,ObservationChartevents,Observation,37509585-2169-01-15 05:03:00-220277-96,b7850cb8-1c90-5d3d-be4e-badb4b535a32,1.0
e9dd16ce54ed38fae39646d8,chartevents_49140,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 12:00:00-220050-130,67f867b4-aece-5cb8-8a88-581bddf7a8b3,1.0
e9dd16ce54ed38fae39646d8,chartevents_49150,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 13:00:00-220050-123,008f60ee-0ee2-5c6f-81b2-e468a85b14e1,1.0
e9dd16ce54ed38fae39646d8,chartevents_49182,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 14:00:00-220050-107,0a95441e-afdb-56db-b314-1d36f5953f36,1.0
e9dd16ce54ed38fae39646d8,chartevents_49206,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 15:00:00-220050-101,450fa79f-1b11-5022-afef-558aa2fdc683,1.0
e9dd16ce54ed38fae39646d8,chartevents_49239,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 16:00:00-220050-107,3e2f486f-5923-5f9a-9b67-13cd05bca0f6,1.0
e9dd16ce54ed38fae39646d8,chartevents_49251,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 17:00:00-220050-103,1d4a11c1-ec06-5347-b8a3-8a4f0436f762,1.0
e9dd16ce54ed38fae39646d8,chartevents_49302,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 19:00:00-220050-108,fec862b4-6155-5944-b066-ef2bf63c24e5,1.0
e9dd16ce54ed38fae39646d8,chartevents_49320,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 20:00:00-220050-117,b9a852c3-3ca2-5414-94f2-1da0e5f3f31f,1.0
e9dd16ce54ed38fae39646d8,chartevents_49340,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 21:00:00-220050-121,e19b27c9-f777-5d3e-9a60-2f039d25a524,1.0
e9dd16ce54ed38fae39646d8,chartevents_49350,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 22:00:00-220050-111,a5e96b63-f02f-592f-9d3c-81e5befde6e9,1.0
e9dd16ce54ed38fae39646d8,chartevents_49364,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 23:00:00-220050-108,add0600e-e6b8-5505-8ff5-b5c26e70b033,1.0
e9dd16ce54ed38fae39646d8,chartevents_49398,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 00:00:00-220050-101,0b9ab6ca-2b00-5cc8-8beb-173832fda3e2,1.0
e9dd16ce54ed38fae39646d8,chartevents_49445,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 01:00:00-220050-106,fc36f377-af5d-534e-a2b6-c3ae4fa6d79e,1.0
e9dd16ce54ed38fae39646d8,chartevents_49458,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 02:00:00-220050-91,ec0b16bd-a374-59d9-a201-d75d114eb409,1.0
e9dd16ce54ed38fae39646d8,chartevents_49505,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 03:00:00-220050-92,d006276e-8359-5de7-b63f-5713a0c45876,1.0
e9dd16ce54ed38fae39646d8,chartevents_49539,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 04:00:00-220050-94,79029f5b-9b9e-5643-91e1-02ffdfadfc3f,1.0
e9dd16ce54ed38fae39646d8,chartevents_49544,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 05:00:00-220050-106,3e07e470-ff57-5e76-936c-9f32adf00809,1.0
e9dd16ce54ed38fae39646d8,chartevents_49588,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 06:00:00-220050-114,7d0e1d9b-9196-5df0-bb28-711b95c2d630,1.0
e9dd16ce54ed38fae39646d8,chartevents_49615,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 07:00:00-220050-125,64abaa4c-8c32-56ce-bf39-f45c5ccf823b,1.0
e9dd16ce54ed38fae39646d8,chartevents_49663,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 08:00:00-220050-116,fa5d0853-d3c8-527f-8c31-e92a8778c697,1.0
e9dd16ce54ed38fae39646d8,chartevents_49709,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 09:00:00-220050-121,ffce8a67-2532-5e85-8f44-49ec141fb2be,1.0
e9dd16ce54ed38fae39646d8,chartevents_49724,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 10:00:00-220050-106,78d486f2-b2e2-5ff2-bf59-37c0b51dfbce,1.0
e9dd16ce54ed38fae39646d8,chartevents_49730,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 11:00:00-220050-109,e53781dd-0b27-52e8-a3dd-a2f13c2d16f4,1.0
e9dd16ce54ed38fae39646d8,chartevents_49774,chartevents,ObservationChartevents,Observation,38507547-2161-04-28 12:00:00-220050-101,620c85be-b147-5007-b68a-1bfad7a7737c,1.0
e9dd16ce54ed38fae39646d8,chartevents_49833,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 18:01:00-220050-117,714854a5-4f52-5a3d-8f90-af5c0cb9f9b4,1.0
e9dd16ce54ed38fae39646d8,chartevents_50084,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 12:30:00-220050-115,84ece59e-a8ca-5e8b-a747-a7d2fb593ff3,1.0
e9dd16ce54ed38fae39646d8,chartevents_50351,chartevents,ObservationChartevents,Observation,38507547-2161-04-27 11:52:00-220050-115,1e0e2381-dc66-5836-b2fa-bc1fe72145dc,1.0
24dea0b7b119c44087400b3d,,chartevents,,,,,
80583d948d18de33fb6987b2,,chartevents,,,,,
9f35654e31c2a74dccf4e709,chartevents_69124,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 00:00:00-220045-47,9e419348-4fba-5ed1-ad7d-3c83be97de0f,1.0
9f35654e31c2a74dccf4e709,chartevents_69142,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 01:00:00-220045-45,155ea433-c5c7-5a0f-95d8-5ceaafe817c1,1.0
9f35654e31c2a74dccf4e709,chartevents_69175,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 02:00:00-220045-44,8938c023-f06a-5d66-9adc-6033bedfa855,1.0
9f35654e31c2a74dccf4e709,chartevents_69189,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 03:00:00-220045-42,c992263d-3703-5aa3-b207-80e5987ef393,1.0
9f35654e31c2a74dccf4e709,chartevents_69229,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 04:00:00-220045-42,561a06c9-3463-5df9-8870-f0a7183499ed,1.0
9f35654e31c2a74dccf4e709,chartevents_69269,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 05:00:00-220045-43,b2e36f32-2319-53ba-a012-af9fc0da918f,1.0
9f35654e31c2a74dccf4e709,chartevents_69305,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 06:00:00-220045-56,ae33d8d6-af02-5d3d-9913-f5ad0b4d3827,1.0
9f35654e31c2a74dccf4e709,chartevents_69324,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 07:00:00-220045-45,6bfc6d8f-d9a0-5562-a99b-00d22f5857e5,1.0
9f35654e31c2a74dccf4e709,chartevents_69463,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 08:00:00-220045-75,5b2bb574-8d19-5c85-9a77-0e7401d25ad0,1.0
9f35654e31c2a74dccf4e709,chartevents_69475,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 09:00:00-220045-55,fae69799-709f-5b48-8e8c-285e5c014a04,1.0
9f35654e31c2a74dccf4e709,chartevents_69500,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 10:00:00-220045-47,6ffc7fbe-70df-5211-9b57-e5b885db5043,1.0
9f35654e31c2a74dccf4e709,chartevents_69527,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 11:00:00-220045-77,0c1ceb25-4116-52d3-8725-a54887cd0665,1.0
9f35654e31c2a74dccf4e709,chartevents_69596,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 12:00:00-220045-43,e6596682-4001-5064-b19f-90489acbed7b,1.0
9f35654e31c2a74dccf4e709,chartevents_69617,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 13:00:00-220045-66,12756d71-412e-572d-8277-c08640f22be4,1.0
9f35654e31c2a74dccf4e709,chartevents_69636,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 14:00:00-220045-56,4e807a70-e211-5330-ad93-d2e6a03f204d,1.0
9f35654e31c2a74dccf4e709,chartevents_69651,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 15:00:00-220045-46,d7da3e4e-4209-5249-978d-39583900ede0,1.0
9f35654e31c2a74dccf4e709,chartevents_69680,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 16:00:00-220045-58,4eafcb33-56ee-59b1-a87a-16c91e362cad,1.0
9f35654e31c2a74dccf4e709,chartevents_69760,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 17:00:00-220045-43,edcc8a08-70a2-532a-9605-22b66125bef2,1.0
9f35654e31c2a74dccf4e709,chartevents_69777,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 18:00:00-220045-56,cdf3b20f-a966-513c-ba96-b4d619d19f29,1.0
9f35654e31c2a74dccf4e709,chartevents_69789,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 19:00:00-220045-73,0d7b53cf-c3cc-5276-a438-6371691a06c5,1.0
9f35654e31c2a74dccf4e709,chartevents_69908,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 20:00:00-220045-62,ef346a8c-3994-5f89-b64d-761f44d3a152,1.0
9f35654e31c2a74dccf4e709,chartevents_70050,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 21:00:00-220045-43,d3e3a7da-5f46-5d51-858b-3e13f995293f,1.0
9f35654e31c2a74dccf4e709,chartevents_70107,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 22:00:00-220045-57,da51e70e-9f85-5266-8d5d-6a47d0ec1275,1.0
9f35654e31c2a74dccf4e709,chartevents_73313,chartevents,ObservationChartevents,Observation,35146796-2123-03-02 23:02:00-220045-41,76064484-4e06-5ded-bfe2-6a07975b7e66,1.0
876f65e64154a3d0ee436ad3,chartevents_387991,chartevents,ObservationChartevents,Observation,31959184-2110-11-30 18:28:00-220277-100,80f93ede-3af0-50fe-bebd-0a6c04c3eda4,1.0
876f65e64154a3d0ee436ad3,chartevents_387899,chartevents,ObservationChartevents,Observation,31959184-2110-11-30 18:26:00-220277-100,766c49cf-dfb4-567a-aeda-dc3d480af5ee,1.0
dc086ae27c1b78b95332d217,chartevents_173128,chartevents,ObservationChartevents,Observation,37648963-2146-12-16 10:00:00-220277-100,a0ef59b8-4b63-53dc-9240-0835f3bccd5b,1.0
dc086ae27c1b78b95332d217,chartevents_173908,chartevents,ObservationChartevents,Observation,37648963-2146-12-15 12:29:00-220277-100,7750c34a-95eb-58d4-8961-886f7bc8b0a7,1.0
909212b3de8ea34ca2c96475,chartevents_558419,chartevents,ObservationChartevents,Observation,34100191-2196-02-24 17:00:00-220051-65,58a9c435-aabd-5a1d-a59a-872b33b48476,1.0
909212b3de8ea34ca2c96475,chartevents_565929,chartevents,ObservationChartevents,Observation,34100191-2196-02-24 16:41:00-220051-66,f5c7fe46-64e2-51b9-ba6d-152a350f2820,1.0
fd8bbc85aa480d84c446fef0,chartevents_320596,chartevents,ObservationChartevents,Observation,39142259-2115-12-28 21:00:00-220210-18,4308a0aa-079a-52c3-89b5-7a58501b8942,1.0
fd8bbc85aa480d84c446fef0,chartevents_320601,chartevents,ObservationChartevents,Observation,39142259-2115-12-28 22:00:00-220210-20,7b1ab315-8ea5-578e-a898-4eba77b1088f,1.0
fd8bbc85aa480d84c446fef0,chartevents_320614,chartevents,ObservationChartevents,Observation,39142259-2115-12-28 23:00:00-220210-25,6edac15f-7a90-530d-901f-2853d2334235,1.0
fd8bbc85aa480d84c446fef0,chartevents_320674,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 00:00:00-220210-25,232c6e5f-f629-58cc-b39d-4522ed1b3dca,1.0
fd8bbc85aa480d84c446fef0,chartevents_320715,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 01:00:00-220210-23,a5e48443-5981-5917-9b4d-f579f5695d3a,1.0
fd8bbc85aa480d84c446fef0,chartevents_320719,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 02:00:00-220210-16,cc6d6a01-6045-54c0-b435-99bb0b9b7917,1.0
fd8bbc85aa480d84c446fef0,chartevents_320728,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 03:00:00-220210-19,f53b8412-17b0-50fb-98ff-3a232ae27fb8,1.0
fd8bbc85aa480d84c446fef0,chartevents_320804,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 04:00:00-220210-26,bc75a287-8853-5b71-8aed-ef75a9398c99,1.0
fd8bbc85aa480d84c446fef0,chartevents_320813,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 05:00:00-220210-30,5573e0e4-ad59-5a86-a917-61b65e2891b4,1.0
fd8bbc85aa480d84c446fef0,chartevents_320822,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 06:00:00-220210-27,387d78cd-d54d-53ff-b861-e5fcf671a52c,1.0
fd8bbc85aa480d84c446fef0,chartevents_320826,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 07:00:00-220210-29,654b6737-bdba-5562-b9e6-0002f2c0f75a,1.0
fd8bbc85aa480d84c446fef0,chartevents_320918,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 09:00:00-220210-30,f05c3d00-89db-5c24-bb11-63d379a34a99,1.0
fd8bbc85aa480d84c446fef0,chartevents_320938,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 10:00:00-220210-31,05cf7c94-6887-50ef-82d8-c813646c96a0,1.0
fd8bbc85aa480d84c446fef0,chartevents_320945,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 11:00:00-220210-29,41c5aef9-ec69-5859-b849-274fe9977ad5,1.0
fd8bbc85aa480d84c446fef0,chartevents_320968,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 13:00:00-220210-28,3ba3e7f5-1a35-5c1b-bc54-0aa016d42ff6,1.0
fd8bbc85aa480d84c446fef0,chartevents_320982,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 14:00:00-220210-27,e153bffc-6365-5cf2-89cb-22fd5490480e,1.0
fd8bbc85aa480d84c446fef0,chartevents_321018,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 16:00:00-220210-30,d6cc35ad-edf8-567f-9777-3ac6bd5ef415,1.0
fd8bbc85aa480d84c446fef0,chartevents_321022,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 17:00:00-220210-30,cbb832ac-50c3-572e-bea0-9785ca6fe248,1.0
fd8bbc85aa480d84c446fef0,chartevents_321038,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 18:00:00-220210-24,1c08daf2-12e0-57dd-8f0c-0d4e78a41709,1.0
fd8bbc85aa480d84c446fef0,chartevents_321045,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 19:00:00-220210-31,ff938107-2c9d-5172-90cd-db4676ba4d20,1.0
fd8bbc85aa480d84c446fef0,chartevents_321066,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 20:00:00-220210-20,e82aced2-c680-57ee-a6f9-6b9e356a51b2,1.0
fd8bbc85aa480d84c446fef0,chartevents_321100,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 21:00:00-220210-25,bd918cfe-3dfc-5334-bc4d-44a563c569fc,1.0
fd8bbc85aa480d84c446fef0,chartevents_321103,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 22:00:00-220210-23,db87274a-9877-50f3-8839-75c625137128,1.0
fd8bbc85aa480d84c446fef0,chartevents_321121,chartevents,ObservationChartevents,Observation,39142259-2115-12-29 23:00:00-220210-27,d7f55456-be7d-586c-ad0b-9eb6263ace67,1.0
fd8bbc85aa480d84c446fef0,chartevents_321136,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 00:00:00-220210-28,155e4f4a-cac2-5d01-b830-f2978f77a1a6,1.0
fd8bbc85aa480d84c446fef0,chartevents_321143,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 01:00:00-220210-24,490aa94e-4b68-5a90-b3fb-ed61f302eeb1,1.0
fd8bbc85aa480d84c446fef0,chartevents_321180,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 02:00:00-220210-26,43ceb256-438a-5081-8599-3149ffb4984e,1.0
fd8bbc85aa480d84c446fef0,chartevents_321193,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 03:00:00-220210-23,cf5fd4f6-adfd-5996-9cf8-d83127d7160c,1.0
fd8bbc85aa480d84c446fef0,chartevents_321218,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 04:00:00-220210-25,34292830-6896-56a6-8437-269b578b1800,1.0
fd8bbc85aa480d84c446fef0,chartevents_321238,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 05:00:00-220210-27,15f370dd-30b2-5474-ad92-3d908473388f,1.0
fd8bbc85aa480d84c446fef0,chartevents_321244,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 06:00:00-220210-21,488191ab-7675-5e22-81aa-b645c92417d0,1.0
fd8bbc85aa480d84c446fef0,chartevents_321258,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 07:00:00-220210-28,22261e6b-efbf-528b-96d2-e5a6ea0d73ab,1.0
fd8bbc85aa480d84c446fef0,chartevents_321282,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 08:00:00-220210-16,30bac0c1-a510-5515-9f4c-c44b682a3bb1,1.0
fd8bbc85aa480d84c446fef0,chartevents_321311,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 09:00:00-220210-18,a59df167-bc58-55b8-9892-da4d6600eb6b,1.0
fd8bbc85aa480d84c446fef0,chartevents_321343,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 11:00:00-220210-26,75306f82-c0a3-5879-8a80-9fa339056cc9,1.0
fd8bbc85aa480d84c446fef0,chartevents_321351,chartevents,ObservationChartevents,Observation,39142259-2115-12-30 12:00:00-220210-27,c89de454-3693-5ead-98fb-0bb3326a3249,1.0
